id;code;name;unit;allow_fractional_sale;description
12233;15104;PARAF SEXT A325 RP 1/2X1.1/2 GF;Cento;True;PARAF SEXT A325 RP 1/2X1.1/2 GF
12234;15105;PORCA SEXT PESADA 2H 1/2-13 GF;Cento;True;PORCA SEXT PESADA 2H 1/2-13 GF
12235;15106;PARAF SEXT A325 RP 1/2X1.1/4 BC;Cento;True;PARAF SEXT A325 RP 1/2X1.1/4 BC
12236;15107;ARRUELA LISA 1/2 GAL. FOGO;Cento;True;ARRUELA LISA 1/2 GAL. FOGO
12250;15140;PARAF SEXT 8.8 MA RI 27X140;Cento;True;PARAF SEXT 8.8 MA RI 27X140
12265;15156;PARAF SEXT 8.8 MA RP 20X220;Cento;True;PARAF SEXT 8.8 MA RP 20X220
12289;15190;PARAF SEXT G.8 UNC RI 3/8X1/2;Cento;True;PARAF SEXT G.8 UNC RI 3/8X1/2
12290;15191;REBITE ALUM 4,8X15;Cento;True;REBITE ALUM 4,8X15
12296;15198;PARAF SEXT UNC RI 1/4X4 ZB;Cento;True;PARAF SEXT UNC RI 1/4X4 ZB
12307;15221;PARAF BROC CHATA PH 4,2X25 ZB;Cento;True;PARAF BROC CHATA PH 4,2X25 ZB
12319;15239;PARAF ESTRUT. P/MOVEIS 1/4X40 - 17M;Cento;True;PARAF ESTRUT. P/MOVEIS 1/4X40 - 17M
12322;15245;PARAF SEXT INOX 20X100;Cento;True;PARAF SEXT INOX 20X100
12325;15253;PARAF. FIX. DISCO SERRA MARMORE BOSCH (ROSCA ESQUE;Cento;True;PARAF. FIX. DISCO SERRA MARMORE BOSCH (ROSCA ESQUE
12382;15325;PARAF BROC CHATA PH 3,5X25 PRETO GN 6X25;Cento;True;PARAF BROC CHATA PH 3,5X25 PRETO GN 6X25
12413;15370;PARAF AAT CAB CHATA PHILLIPS INOX 3,5X38;Cento;True;PARAF AAT CAB CHATA PHILLIPS INOX 3,5X38
12414;15371;MONSTRUARIO DE PARAFUSOS;Cento;True;MONSTRUARIO DE PARAFUSOS
12426;15385;PORCA RAPIDA 5,5MM;Cento;True;PORCA RAPIDA 5,5MM
12436;15398;PORCA RAPIDA 1/8 CURTA;Cento;True;PORCA RAPIDA 1/8 CURTA
12437;15399;PORCA FIXAR ESCAP VW/FIAT 8X1,25;Cento;True;PORCA FIXAR ESCAP VW/FIAT 8X1,25
12441;15418;ARRUELA LISA FUNIL 3/16 POL;Cento;True;ARRUELA LISA FUNIL 3/16 POL
12442;15425;PARAF MAD FENDA TAMP. 4.8X30;Cento;True;PARAF MAD FENDA TAMP. 4.8X30
12443;15426;ARRUELA LISA LATAO 9/16;Cento;True;ARRUELA LISA LATAO 9/16
12497;15519;PARAF FIX. CINTO DE SEGURANCA UNIV.;Cento;True;PARAF FIX. CINTO DE SEGURANCA UNIV.
12500;15523;PORCA RAPIDA FAROL/PAINEL 6,00MM;Cento;True;PORCA RAPIDA FAROL/PAINEL 6,00MM
12501;15525;PARAF ALLEN C/CAB 8X150;Cento;True;PARAF ALLEN C/CAB 8X150
12506;15533;ARRUELA CABECOTE 8X4X19X2,5MM;Cento;True;ARRUELA CABECOTE 8X4X19X2,5MM
12507;15534;ARRUELA CABECOTE 10,5X21X2,50;Cento;True;ARRUELA CABECOTE 10,5X21X2,50
12508;15535;ARRUELA CABECOTE 12X22X3,0;Cento;True;ARRUELA CABECOTE 12X22X3,0
12509;15536;PARAF BROC FLANG SEXT 4,2X13 ZB CH 1/4;Cento;True;PARAF BROC FLANG SEXT 4,2X13 ZB CH 1/4
12561;15593;PARAF SEXT A325 RP 5/8X1.3/4 ZB*;Cento;True;PARAF SEXT A325 RP 5/8X1.3/4 ZB*
12562;15594;PARAF SEXT A325 RP 5/8X2 ZB*;Cento;True;PARAF SEXT A325 RP 5/8X2 ZB*
12565;15598;"PORCA REDONDA FLANGE APOIO P/ESME 4.1/2"" 7, ""9""""";Cento;True;"PORCA REDONDA FLANGE APOIO P/ESME 4.1/2"" 7, ""9"""""
12566;15599;PORCA REDONDA ACO SUBSTITUTA / F000635152;Cento;True;PORCA REDONDA ACO SUBSTITUTA / F000635152
12575;15609;PARAF ALLEN C/CAB 30X180;Cento;True;PARAF ALLEN C/CAB 30X180
12577;15613;FLANGE PORCA MONTAGEM GCD 34 BOSCH 9618086680;Cento;True;FLANGE PORCA MONTAGEM GCD 34 BOSCH 9618086680
12586;15629;PORCA SEXT LATAO UNC 1/2-13;Cento;True;PORCA SEXT LATAO UNC 1/2-13
12588;15632;PARAF ESTRUT. P/ MOVEIS TAMP. 1/4X2.1/2;Cento;True;PARAF ESTRUT. P/ MOVEIS TAMP. 1/4X2.1/2
12611;15661;PORCA LONSAGULAR 5/16 C/PINO GALV.;Cento;True;PORCA LONSAGULAR 5/16 C/PINO GALV.
12677;15735;PORCA RAP.FIX. P/LAMA F1000 3/8;Cento;True;PORCA RAP.FIX. P/LAMA F1000 3/8
12678;15736;PORCA RAP.FIX. P/LAMA F1000 5/16 LONGA;Cento;True;PORCA RAP.FIX. P/LAMA F1000 5/16 LONGA
12679;15737;PORCA RAP.FIX. P/LAMA CORCEL II 6MM;Cento;True;PORCA RAP.FIX. P/LAMA CORCEL II 6MM
12688;15751;KIT PARAF. FIXACAO C/CAPA PRETA;Cento;True;KIT PARAF. FIXACAO C/CAPA PRETA
12693;15760;PARAF RODA CROMADO GOL PASSAT SANTANA ESFERICO;Cento;True;PARAF RODA CROMADO GOL PASSAT SANTANA ESFERICO
12694;15761;PARAF RODA CROMADO GOL PASSAT SANTANA CONICO;Cento;True;PARAF RODA CROMADO GOL PASSAT SANTANA CONICO
12695;15762;PARAF RODA SEDAN KOMBI ZINCADO;Cento;True;PARAF RODA SEDAN KOMBI ZINCADO
12696;15764;PORCA RODA CROMADA CH 21MM COROLA;Cento;True;PORCA RODA CROMADA CH 21MM COROLA
12697;15765;PORCA RODA CROMADA 1/2 20UNF- CH13/16 F250;Cento;True;PORCA RODA CROMADA 1/2 20UNF- CH13/16 F250
12698;15766;PORCA RODA CROM. 1/2 - 20UNF - CH13 F1000 TURBO;Cento;True;PORCA RODA CROM. 1/2 - 20UNF - CH13 F1000 TURBO
12705;15774;CHAVE DUAS GARRAS P/ PORCA GUIA DO ROLAMENTO;Cento;True;CHAVE DUAS GARRAS P/ PORCA GUIA DO ROLAMENTO
12725;15811;PARAFUSO FIXAR BARRA ESTAB LOGUS/POINTER;Cento;True;PARAFUSO FIXAR BARRA ESTAB LOGUS/POINTER
12730;15820;PARAF MOLDURA PARA-LAMA CORSA;Cento;True;PARAF MOLDURA PARA-LAMA CORSA
12731;15821;PORCA MOLDURA PARA-LAMA CORSA VECTRA;Cento;True;PORCA MOLDURA PARA-LAMA CORSA VECTRA
12732;15822;FIXACAO P/DISCO ARRUELA EXTERNA  BOSCH 9618082293;Cento;True;FIXACAO P/DISCO ARRUELA EXTERNA  BOSCH 9618082293
12734;15824;PARAFUSO FIXAR BANCO CENTRAL KOMBI 10X50;Cento;True;PARAFUSO FIXAR BANCO CENTRAL KOMBI 10X50
12735;15825;PARAFUSO FIXAR BANCO TRAS KOMBI 10X35;Cento;True;PARAFUSO FIXAR BANCO TRAS KOMBI 10X35
12736;15826;PARAF SEXT G.5 UNC RP 7/8X6.1/2;Cento;True;PARAF SEXT G.5 UNC RP 7/8X6.1/2
12737;15827;PORCA AUTO TRAV NYLON 12 X1,50 MB;Cento;True;PORCA AUTO TRAV NYLON 12 X1,50 MB
12784;15933;PARAF MET PHILL CIL INOX 6X12;Cento;True;PARAF MET PHILL CIL INOX 6X12
12786;15956;PARAF MAD PHILLIPS 2,2X10;Cento;True;PARAF MAD PHILLIPS 2,2X10
12787;15957;PARAF MAD PHILLIPS 2,2X12;Cento;True;PARAF MAD PHILLIPS 2,2X12
12788;15958;PARAF MAD PHILLIPS 2,2X16;Cento;True;PARAF MAD PHILLIPS 2,2X16
12789;15959;PARAF MAD PHILLIPS 2,2X20;Cento;True;PARAF MAD PHILLIPS 2,2X20
12790;15960;PARAF MAD PHILLIPS 2,5X10;Cento;True;PARAF MAD PHILLIPS 2,5X10
12791;15961;PARAF MAD PHILLIPS 2,5X12;Cento;True;PARAF MAD PHILLIPS 2,5X12
12792;15962;PARAF MAD PHILLIPS 2,5X16;Cento;True;PARAF MAD PHILLIPS 2,5X16
12793;15963;PARAF MAD PHILLIPS 2,5X20;Cento;True;PARAF MAD PHILLIPS 2,5X20
12794;15964;PARAF MAD PHILLIPS 2,5X25;Cento;True;PARAF MAD PHILLIPS 2,5X25
12795;15965;PARAF MAD PHILLIPS 2,8X10;Cento;True;PARAF MAD PHILLIPS 2,8X10
12796;15966;PARAF MAD PHILLIPS 2,8X12;Cento;True;PARAF MAD PHILLIPS 2,8X12
12797;15967;PARAF MAD PHILLIPS 2,8X16;Cento;True;PARAF MAD PHILLIPS 2,8X16
12798;15968;PARAF MAD PHILLIPS 2,8X20;Cento;True;PARAF MAD PHILLIPS 2,8X20
12799;15969;PARAF MAD PHILLIPS 2,8X25;Cento;True;PARAF MAD PHILLIPS 2,8X25
12800;15970;PARAF MAD PHILLIPS 2,8X30;Cento;True;PARAF MAD PHILLIPS 2,8X30
12801;15971;PARAF MAD PHILLIPS 2,8X40;Cento;True;PARAF MAD PHILLIPS 2,8X40
12802;15972;PARAF MAD PHILLIPS 3,2X10;Cento;True;PARAF MAD PHILLIPS 3,2X10
12803;15973;PARAF MAD PHILLIPS 3,2X12;Cento;True;PARAF MAD PHILLIPS 3,2X12
12804;15974;PARAF MAD PHILLIPS 3,2X16;Cento;True;PARAF MAD PHILLIPS 3,2X16
12805;15975;PARAF MAD PHILLIPS 3,2X20;Cento;True;PARAF MAD PHILLIPS 3,2X20
12806;15976;PARAF MAD PHILLIPS 3,2X25;Cento;True;PARAF MAD PHILLIPS 3,2X25
12807;15978;PARAF MAD PHILLIPS 3,2X30;Cento;True;PARAF MAD PHILLIPS 3,2X30
12808;15979;PARAF MAD PHILLIPS 3,2X40;Cento;True;PARAF MAD PHILLIPS 3,2X40
12809;15980;PARAF MAD PHILLIPS 3,2X45;Cento;True;PARAF MAD PHILLIPS 3,2X45
12810;15981;PARAF MAD PHILLIPS 3,5X10;Cento;True;PARAF MAD PHILLIPS 3,5X10
12811;15982;PARAF MAD PHILLIPS 3,5X12;Cento;True;PARAF MAD PHILLIPS 3,5X12
12812;15983;PARAF MAD PHILLIPS 3,5X16;Cento;True;PARAF MAD PHILLIPS 3,5X16
12813;15984;PARAF MAD PHILLIPS 3,5X20;Cento;True;PARAF MAD PHILLIPS 3,5X20
12814;15985;PARAF MAD PHILLIPS 3,5X25;Cento;True;PARAF MAD PHILLIPS 3,5X25
12815;15986;PARAF MAD PHILLIPS 3,5X30;Cento;True;PARAF MAD PHILLIPS 3,5X30
12816;15987;PARAF MAD PHILLIPS 3,5X40;Cento;True;PARAF MAD PHILLIPS 3,5X40
12817;15988;PARAF MAD PHILLIPS 3,5X45;Cento;True;PARAF MAD PHILLIPS 3,5X45
12818;15989;PARAF MAD PHILLIPS 3,5X50;Cento;True;PARAF MAD PHILLIPS 3,5X50
12819;15990;PARAF MAD PHILLIPS 3,8X12;Cento;True;PARAF MAD PHILLIPS 3,8X12
12820;15991;PARAF MAD PHILLIPS 3,8X16;Cento;True;PARAF MAD PHILLIPS 3,8X16
12821;15992;PARAF MAD PHILLIPS 3,8X20;Cento;True;PARAF MAD PHILLIPS 3,8X20
12822;15993;PARAF MAD PHILLIPS 3,8X25;Cento;True;PARAF MAD PHILLIPS 3,8X25
12823;15994;PARAF MAD PHILLIPS 3,8X30;Cento;True;PARAF MAD PHILLIPS 3,8X30
12824;15995;PARAF MAD PHILLIPS 3,8X40;Cento;True;PARAF MAD PHILLIPS 3,8X40
12825;15997;PARAF MAD PHILLIPS 3,8X45;Cento;True;PARAF MAD PHILLIPS 3,8X45
12826;15998;PARAF MAD PHILLIPS 3,8X50;Cento;True;PARAF MAD PHILLIPS 3,8X50
12827;15999;PARAF MAD PHILLIPS 3,8X55;Cento;True;PARAF MAD PHILLIPS 3,8X55
12828;16000;PARAF MAD PHILLIPS 4,2X16;Cento;True;PARAF MAD PHILLIPS 4,2X16
12829;16001;PARAF MAD PHILLIPS 4,2X20;Cento;True;PARAF MAD PHILLIPS 4,2X20
12830;16002;PARAF MAD PHILLIPS 4,2X25;Cento;True;PARAF MAD PHILLIPS 4,2X25
12831;16003;PARAF MAD PHILLIPS 4,2X30;Cento;True;PARAF MAD PHILLIPS 4,2X30
12832;16004;PARAF MAD PHILLIPS 4,2X40;Cento;True;PARAF MAD PHILLIPS 4,2X40
12833;16005;PARAF MAD PHILLIPS 4,2X45;Cento;True;PARAF MAD PHILLIPS 4,2X45
12834;16006;PARAF MAD PHILLIPS 4,2X50;Cento;True;PARAF MAD PHILLIPS 4,2X50
12835;16007;PARAF MAD PHILLIPS 4,2X55;Cento;True;PARAF MAD PHILLIPS 4,2X55
12836;16008;PARAF MAD PHILLIPS 4,2X65;Cento;True;PARAF MAD PHILLIPS 4,2X65
12837;16010;PARAF MAD PHILLIPS 4,2X75;Cento;True;PARAF MAD PHILLIPS 4,2X75
12838;16011;PARAF MAD PHILLIPS 4,8X20;Cento;True;PARAF MAD PHILLIPS 4,8X20
12839;16012;PARAF MAD PHILLIPS 4,8X25;Cento;True;PARAF MAD PHILLIPS 4,8X25
12840;16013;PARAF MAD PHILLIPS 4,8X30;Cento;True;PARAF MAD PHILLIPS 4,8X30
12841;16014;PARAF MAD PHILLIPS 4,8X40;Cento;True;PARAF MAD PHILLIPS 4,8X40
12842;16015;PARAF MAD PHILLIPS 4,8X45;Cento;True;PARAF MAD PHILLIPS 4,8X45
12843;16016;PARAF MAD PHILLIPS 4,8X50;Cento;True;PARAF MAD PHILLIPS 4,8X50
12844;16017;PARAF MAD PHILLIPS 4,8X55;Cento;True;PARAF MAD PHILLIPS 4,8X55
12845;16018;PARAF MAD PHILLIPS 4,8X65;Cento;True;PARAF MAD PHILLIPS 4,8X65
12846;16019;PARAF MAD PHILLIPS 4,8X75;Cento;True;PARAF MAD PHILLIPS 4,8X75
12847;16020;PARAF MAD PHILLIPS 4,8X90;Cento;True;PARAF MAD PHILLIPS 4,8X90
12848;16021;PARAF MAD PHILLIPS 4,8X100;Cento;True;PARAF MAD PHILLIPS 4,8X100
12849;16022;PARAF MAD PHILLIPS 5,5X20;Cento;True;PARAF MAD PHILLIPS 5,5X20
12850;16023;PARAF MAD PHILLIPS 5,5X25;Cento;True;PARAF MAD PHILLIPS 5,5X25
12851;16024;PARAF MAD PHILLIPS 5,5X30;Cento;True;PARAF MAD PHILLIPS 5,5X30
12852;16025;PARAF MAD PHILLIPS 5,5X40;Cento;True;PARAF MAD PHILLIPS 5,5X40
12853;16026;PARAF MAD PHILLIPS 5,5X45;Cento;True;PARAF MAD PHILLIPS 5,5X45
12854;16027;PARAF MAD PHILLIPS 5,5X50;Cento;True;PARAF MAD PHILLIPS 5,5X50
12855;16028;PARAF MAD PHILLIPS 5,5X55;Cento;True;PARAF MAD PHILLIPS 5,5X55
12856;16029;PARAF MAD PHILLIPS 5,5X65;Cento;True;PARAF MAD PHILLIPS 5,5X65
12857;16030;PARAF MAD PHILLIPS 5,5X75;Cento;True;PARAF MAD PHILLIPS 5,5X75
12858;16031;PARAF MAD PHILLIPS 5,5X90;Cento;True;PARAF MAD PHILLIPS 5,5X90
12859;16032;PARAF MAD PHILLIPS 5,5X100;Cento;True;PARAF MAD PHILLIPS 5,5X100
12860;16033;PARAF MAD PHILLIPS 6,1X22;Cento;True;PARAF MAD PHILLIPS 6,1X22
12861;16034;PARAF MAD PHILLIPS 6,1X25;Cento;True;PARAF MAD PHILLIPS 6,1X25
12862;16035;PARAF MAD PHILLIPS 6,1X30;Cento;True;PARAF MAD PHILLIPS 6,1X30
12863;16036;PARAF MAD PHILLIPS 6,1X40;Cento;True;PARAF MAD PHILLIPS 6,1X40
12864;16037;PARAF MAD PHILLIPS 6,1X45;Cento;True;PARAF MAD PHILLIPS 6,1X45
12865;16038;PARAF MAD PHILLIPS 6,1X50;Cento;True;PARAF MAD PHILLIPS 6,1X50
12866;16039;PARAF MAD PHILLIPS 6,1X55;Cento;True;PARAF MAD PHILLIPS 6,1X55
12867;16041;PARAF MAD PHILLIPS 6,1X55;Cento;True;PARAF MAD PHILLIPS 6,1X55
12868;16042;PARAF MAD PHILLIPS 6,1X65;Cento;True;PARAF MAD PHILLIPS 6,1X65
12869;16043;PARAF MAD PHILLIPS 6,1X75;Cento;True;PARAF MAD PHILLIPS 6,1X75
12870;16044;PARAF MAD PHILLIPS 6,1X90;Cento;True;PARAF MAD PHILLIPS 6,1X90
12871;16045;PARAF MAD PHILLIPS 6,1X100;Cento;True;PARAF MAD PHILLIPS 6,1X100
12873;16047;PARAF ALLEN C/CAB 30X160;Cento;True;PARAF ALLEN C/CAB 30X160
12883;16063;PARAF ALLEN C/CAB 42X180;Cento;True;PARAF ALLEN C/CAB 42X180
12884;16064;PARAFUSO DE TRACAO M5;Cento;True;PARAFUSO DE TRACAO M5
12885;16065;PARAFUSO DE TRACAO M6;Cento;True;PARAFUSO DE TRACAO M6
12886;16066;ARRUELA LISA 42MM;Cento;True;ARRUELA LISA 42MM
12888;16068;PORCA RAP.FIX. P/LAMA F1000 8MM;Cento;True;PORCA RAP.FIX. P/LAMA F1000 8MM
12898;16082;PARAF ALLEN C/ CHATA 16X90;Cento;True;PARAF ALLEN C/ CHATA 16X90
12915;16109;PARAF CX DE LUZ 9/64X2 ZB;Cento;True;PARAF CX DE LUZ 9/64X2 ZB
12916;16110;PARAF CX DE LUZ 9/64X2.1/2 ZB;Cento;True;PARAF CX DE LUZ 9/64X2.1/2 ZB
12917;16111;PARAF CX DE LUZ 9/64X3 ZB;Cento;True;PARAF CX DE LUZ 9/64X3 ZB
12926;16122;PARAF BROC FLANG PH 4,2X25 ZB;Cento;True;PARAF BROC FLANG PH 4,2X25 ZB
12927;16124;PARAF SEXT UNC G.5 RP 7/16X4.1/2;Cento;True;PARAF SEXT UNC G.5 RP 7/16X4.1/2
12928;16125;PARAF SEXT UNC G.5 RP 7/16X5;Cento;True;PARAF SEXT UNC G.5 RP 7/16X5
12930;16128;PORCA SEXT FLANG. TORQUE UNC 3/8-16;Cento;True;PORCA SEXT FLANG. TORQUE UNC 3/8-16
12931;16129;JOGO PONTAS P/ PARAFUSAR 15PC DEWALT DWMTC15;Cento;True;JOGO PONTAS P/ PARAFUSAR 15PC DEWALT DWMTC15
12932;16130;PARAF BROC CHATA PH 3,5X25 ZB;Cento;True;PARAF BROC CHATA PH 3,5X25 ZB
12936;16139;PORCA DUPLA UNC 7/8-9;Cento;True;PORCA DUPLA UNC 7/8-9
12948;16152;PARAF SEXT 8.8 MA RP 10X200;Cento;True;PARAF SEXT 8.8 MA RP 10X200
12979;16188;PARAF MAQ CHATA INOX 5X25;Cento;True;PARAF MAQ CHATA INOX 5X25
12985;16197;PARAFUSO CHIPBOARD CHATA 6.0X80 BC.;Cento;True;PARAFUSO CHIPBOARD CHATA 6.0X80 BC.
12986;16198;PARAFUSO CHIPBOARD CHATA 6.0X90 BC.;Cento;True;PARAFUSO CHIPBOARD CHATA 6.0X90 BC.
12987;16199;PARAFUSO CHIPBOARD CHATA 6.0X100 BC.;Cento;True;PARAFUSO CHIPBOARD CHATA 6.0X100 BC.
12991;16206;PARAF ALLEN C/CAB 20X240;Cento;True;PARAF ALLEN C/CAB 20X240
12992;16207;PARAF ALLEN C/CAB 20X260;Cento;True;PARAF ALLEN C/CAB 20X260
12994;16209;PARAF SEXT MA 10.9 RP 16X240;Cento;True;PARAF SEXT MA 10.9 RP 16X240
12995;16210;PARAFUSO CHIPBOARD CHATA 5.0X80 BC.;Cento;True;PARAFUSO CHIPBOARD CHATA 5.0X80 BC.
12996;16211;PARAFUSO CHIPBOARD CHATA 5.0X90 BC.;Cento;True;PARAFUSO CHIPBOARD CHATA 5.0X90 BC.
13003;16222;PARAF SEXT A325 RP 3/4X2.3/4 * ZB.;Cento;True;PARAF SEXT A325 RP 3/4X2.3/4 * ZB.
13009;16231;PARAF BROC PANELA PH 4,2X13  ZB;Cento;True;PARAF BROC PANELA PH 4,2X13  ZB
13016;16242;BUCHA FUR C/PARAF. 10X160 SS;Cento;True;BUCHA FUR C/PARAF. 10X160 SS
13026;16253;PORCA SEXT UNF 3/8-24 CH 9/16 ZB;Cento;True;PORCA SEXT UNF 3/8-24 CH 9/16 ZB
13027;16254;PARAF SEXT G.5 UNC RI 1X5;Cento;True;PARAF SEXT G.5 UNC RI 1X5
13033;16260;PARAF PONTA GUIA PILOTO PHILLIPS 4,8X32;Cento;True;PARAF PONTA GUIA PILOTO PHILLIPS 4,8X32
13035;16262;PORCA PRISIONEIRO COLETOR OPALA 3/8;Cento;True;PORCA PRISIONEIRO COLETOR OPALA 3/8
13046;16284;PARAF AAT CAB CHATA PHILLIPS INOX 6,3X22;Cento;True;PARAF AAT CAB CHATA PHILLIPS INOX 6,3X22
13051;16291;PARAF ALLEN C/CAB INOX 14X40;Cento;True;PARAF ALLEN C/CAB INOX 14X40
13053;16293;PARAF SEXT INOX 10X200;Cento;True;PARAF SEXT INOX 10X200
13056;16296;PARAF SEXT A325 RP 7/8X2.3/4 ZB;Cento;True;PARAF SEXT A325 RP 7/8X2.3/4 ZB
13057;16297;PARAF SEXT A325 RP 1/2X1.1/2 ZB.;Cento;True;PARAF SEXT A325 RP 1/2X1.1/2 ZB.
13064;16305;PARAF PONTA GUIA PILOTO INOX PHILLIPS 4,8X32;Cento;True;PARAF PONTA GUIA PILOTO INOX PHILLIPS 4,8X32
13067;16309;PARAF SEXT UNC INOX 1.1/2X3;Cento;True;PARAF SEXT UNC INOX 1.1/2X3
13068;16310;ARRUELA LISA INOX 1.1/4;Cento;True;ARRUELA LISA INOX 1.1/4
13071;16313;PORCA DUPLA MA 18MM-2,5;Cento;True;PORCA DUPLA MA 18MM-2,5
13072;16315;ARRUELA ALUMINIO 16X22X1,50;Cento;True;ARRUELA ALUMINIO 16X22X1,50
13076;16319;REBITE PRETO 4.8X18;Cento;True;REBITE PRETO 4.8X18
13077;16320;PARAF AAT CAB CHATA PHILLIPS INOX 4,2X50;Cento;True;PARAF AAT CAB CHATA PHILLIPS INOX 4,2X50
13090;16337;PARAF SEXT LATAO 3/16X2;Cento;True;PARAF SEXT LATAO 3/16X2
13091;16339;PARAF SEXT G.5 UNC RI 7/16X3;Cento;True;PARAF SEXT G.5 UNC RI 7/16X3
13122;16406;PARAF SEXT 8.8 MA RI 30X90;Cento;True;PARAF SEXT 8.8 MA RI 30X90
13124;16408;PARAF SEXT 8.8 MA RP 7X100;Cento;True;PARAF SEXT 8.8 MA RP 7X100
13253;16551;PARAF SEXT 8.8 MA RP 30X140;Cento;True;PARAF SEXT 8.8 MA RP 30X140
13254;16552;PORCA SEXT FLAN TORQUE M6 - 1,00 MA;Cento;True;PORCA SEXT FLAN TORQUE M6 - 1,00 MA
13255;16553;PORCA SEXT FLAN TORQUE M8 - 1,25 MA;Cento;True;PORCA SEXT FLAN TORQUE M8 - 1,25 MA
13256;16554;PORCA SEXT FLAN TORQUE M10 - 1,50 MA;Cento;True;PORCA SEXT FLAN TORQUE M10 - 1,50 MA
13257;16555;PORCA SEXT FLAN TORQUE M12 - 1,75 MA;Cento;True;PORCA SEXT FLAN TORQUE M12 - 1,75 MA
13258;16556;PORCA CASTELO UNF 7/16-20;Cento;True;PORCA CASTELO UNF 7/16-20
13259;16557;PARAF MAQ CHATA PHILLIPS 3X20 BC;Cento;True;PARAF MAQ CHATA PHILLIPS 3X20 BC
13260;16559;PARAF. MAQ. 8X35 PHILLIPS C/PANELA;Cento;True;PARAF. MAQ. 8X35 PHILLIPS C/PANELA
13261;16560;PARAF. MAQ. 8X40 PHILLIPS C/PANELA;Cento;True;PARAF. MAQ. 8X40 PHILLIPS C/PANELA
13262;16561;PARAF FRANCES BIC. (S/PORCA) 12X40;Cento;True;PARAF FRANCES BIC. (S/PORCA) 12X40
13263;16562;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X22 ZB;Cento;True;PARAFUSO AUTO ATAR. FENDA PANELA 4.8X22 ZB
13265;16570;PARAF MAQ CHATA PHILLIPS 4X30 BC;Cento;True;PARAF MAQ CHATA PHILLIPS 4X30 BC
13268;16573;PARAF SEXT 8.8 MA RI 6X80;Cento;True;PARAF SEXT 8.8 MA RI 6X80
13269;16575;OLHAL SUSP TIPO PORCA 1/2 UNC - 13 FIOS;Cento;True;OLHAL SUSP TIPO PORCA 1/2 UNC - 13 FIOS
13344;16729;PARAF SEXT 8.8 MA RI 30X50;Cento;True;PARAF SEXT 8.8 MA RI 30X50
13346;16731;PARAF AAT CAB CHATA PHILLIPS INOX 6,3X45;Cento;True;PARAF AAT CAB CHATA PHILLIPS INOX 6,3X45
13347;16732;PARAF ALLEN C/CAB 3/8X5/8 UNF;Cento;True;PARAF ALLEN C/CAB 3/8X5/8 UNF
13348;16735;PARAF SEXT MA 10.9 RI 6X25;Cento;True;PARAF SEXT MA 10.9 RI 6X25
13349;16736;PARAF SEXT MA 10.9 RI 6X30;Cento;True;PARAF SEXT MA 10.9 RI 6X30
13350;16739;PARAF SEXT BSW RI 1/2X2.1/2 ZB;Cento;True;PARAF SEXT BSW RI 1/2X2.1/2 ZB
13352;16741;PARAF ALLEN C/CAB 6X130;Cento;True;PARAF ALLEN C/CAB 6X130
13354;16743;PARAF ALLEN S/CAB UNF 5/16X1 RF;Cento;True;PARAF ALLEN S/CAB UNF 5/16X1 RF
13355;16744;PARAF ALLEN C/CAB 18X30;Cento;True;PARAF ALLEN C/CAB 18X30
13356;16745;PARAF ALLEN C/CAB 22X150;Cento;True;PARAF ALLEN C/CAB 22X150
13364;16754;PARAF ALLEN C/CAB 7/16X1/2;Cento;True;PARAF ALLEN C/CAB 7/16X1/2
13365;16755;PARAF ALLEN C/CAB 7/16X5/8;Cento;True;PARAF ALLEN C/CAB 7/16X5/8
13366;16756;PARAF ALLEN C/CAB 7/16X7/8;Cento;True;PARAF ALLEN C/CAB 7/16X7/8
13367;16757;PARAF ALLEN C/CAB 7/16X2.1/4;Cento;True;PARAF ALLEN C/CAB 7/16X2.1/4
13368;16758;PARAF ALLEN C/CAB 7/16X2.3/4;Cento;True;PARAF ALLEN C/CAB 7/16X2.3/4
13369;16759;PARAF ALLEN C/CAB 1/2X1/2;Cento;True;PARAF ALLEN C/CAB 1/2X1/2
13370;16760;PARAF ALLEN C/CAB 1/2X5/8;Cento;True;PARAF ALLEN C/CAB 1/2X5/8
13372;16765;PARAF ALLEN S/CAB BSW 1/2X1.1/4;Cento;True;PARAF ALLEN S/CAB BSW 1/2X1.1/4
13382;16780;PARAFUSADEIRA ARTICULADA SEM FIOS 3,6V;Cento;True;PARAFUSADEIRA ARTICULADA SEM FIOS 3,6V
13387;16787;PARAF ALLEN C/CAB 3/8X1/2 UNF;Cento;True;PARAF ALLEN C/CAB 3/8X1/2 UNF
13388;16791;PARAF AAT CAB CHATA PHILLIPS INOX 5,5X13;Cento;True;PARAF AAT CAB CHATA PHILLIPS INOX 5,5X13
13389;16792;PARAF AAT CAB CHATA PHILLIPS INOX 6,3X13;Cento;True;PARAF AAT CAB CHATA PHILLIPS INOX 6,3X13
13390;16793;PARAF AAT CAB CHATA PHILLIPS INOX 6,3X16;Cento;True;PARAF AAT CAB CHATA PHILLIPS INOX 6,3X16
13391;16794;PARAF AAT CAB CHATA PHILLIPS INOX 6,3X19;Cento;True;PARAF AAT CAB CHATA PHILLIPS INOX 6,3X19
13425;16838;PARAF ALLEN C/CAB 30X130;Cento;True;PARAF ALLEN C/CAB 30X130
